crop_name,profit
cotton,1427.062089
blackgram,882.310132
papaya,422.8524913
muskmelon,-344.067756
blackgram,-364.2534385
maize,-89.62062181
banana,15.37291523
blackgram,-582.8415143
grapes,257.8521043
rice,-570.7539787
papaya,286.2721095
pigeonpeas,162.0046673
rice,442.3138001
mango,614.5186597
pigeonpeas,-237.2623365
jute,279.2037537
apple,-773.5243741
papaya,133.1157155
maize,267.0537313
muskmelon,497.9869582
coffee,65.30044312
banana,-194.9007222
pomegranate,1003.774329
chickpea,839.9034076
grapes,648.3443757
grapes,255.4427097
chickpea,2008.228841
pomegranate,1051.859618
kidneybeans,1336.803784
watermelon,119.6089443
orange,33.53753761
rice,697.8694017
muskmelon,-272.076331
coffee,1610.557518
jute,-154.2928369
maize,-249.0665081
papaya,-11.44147571
mungbean,1306.756823
coffee,456.8848289
grapes,329.0128827
chickpea,437.0350071
chickpea,175.5728728
grapes,103.5913974
jute,546.5682896
kidneybeans,767.3059044
apple,422.7368877
blackgram,600.1097765
coffee,308.8880053
blackgram,1284.351995
apple,690.3617195
maize,1681.726938
lentil,-891.0903253
grapes,-432.5804446
coffee,-70.13630869
coffee,1603.27225
mango,1165.172155
maize,1367.586967
lentil,-668.6141442
rice,-183.2637996
mothbeans,391.8419841
maize,-123.7996967
chickpea,349.5267337
muskmelon,507.5034659
mungbean,769.6825683
grapes,-24.10793933
apple,-95.99605233
grapes,-517.8426244
mango,294.8449895
orange,1131.867039
jute,-719.3700424
banana,-191.2427786
coffee,-25.64475346
mungbean,1086.586623
grapes,-316.1668096
pomegranate,903.8279331
pomegranate,-700.9100079
grapes,1102.368734
coconut,91.48124239
orange,-331.6338689
cotton,-635.96063
mungbean,22.05156757
kidneybeans,1320.247152
orange,319.7341915
kidneybeans,253.6984953
papaya,876.7156473
cotton,-235.3278992
blackgram,-392.7694306
blackgram,1527.659459
jute,1445.263242
apple,-1116.436749
muskmelon,915.6251765
papaya,916.0545755
coconut,-382.5512727
mothbeans,-280.2989517
lentil,529.2246393
apple,-688.7884636
jute,-734.4835267
lentil,300.5649545
cotton,328.6311662
orange,607.6495701
kidneybeans,1274.644138
muskmelon,413.7916098
banana,441.3358534
watermelon,2196.021251
orange,-272.2262823
grapes,-390.4726329
lentil,537.2723921
apple,1924.386479
blackgram,-290.1026363
watermelon,106.7603047
muskmelon,1043.667724
mungbean,53.91268489
banana,961.1599961
chickpea,294.0954594
mungbean,-597.001727
coffee,374.5240282
pigeonpeas,1589.786735
lentil,556.0368934
cotton,222.2299903
coconut,622.6775801
grapes,1285.174952
coconut,-806.7411622
apple,-592.4729081
maize,-257.1552264
rice,45.32306147
chickpea,1034.137729
mango,-739.9778471
mothbeans,-516.0309512
maize,-570.9771762
apple,647.3555241
pigeonpeas,-265.2208717
mango,-45.09168
kidneybeans,-97.22675884
watermelon,768.6178057
orange,-364.7668751
mango,41.93679251
grapes,-130.6972882
orange,964.0516732
cotton,-172.3956058
muskmelon,442.0103368
lentil,558.1737921
pomegranate,-277.0550696
mothbeans,287.9690444
orange,-272.7342583
mango,548.4509265
lentil,1652.33035
maize,767.9003441
apple,1209.007419
apple,36.38584769
coffee,550.8195535
rice,-894.2833967
jute,395.9842684
banana,-6.429111297
jute,-414.967662
chickpea,355.7308483
maize,1235.561071
watermelon,489.7238411
rice,205.9871941
mothbeans,48.77226989
mungbean,91.04751543
maize,-360.192919
maize,478.7176241
muskmelon,-552.5900009
jute,78.04072801
pigeonpeas,281.444656
grapes,254.3945286
coconut,658.7216219
coconut,595.9935643
muskmelon,1303.892856
rice,-478.5327854
chickpea,1042.585561
papaya,-222.6547057
orange,422.4130551
jute,757.405146
blackgram,751.2374029
banana,-643.6142093
cotton,155.5976451
blackgram,1104.667866
jute,1088.46549
mothbeans,-97.11478901
mothbeans,350.6218667
mothbeans,1221.336053
maize,386.8852727
pomegranate,635.0830317
pomegranate,848.2074878
lentil,-37.80907402
chickpea,-475.8719319
maize,432.8717192
kidneybeans,-76.44641024
blackgram,-433.9025778
lentil,713.61625
maize,-255.9481713
apple,-562.3057304
mothbeans,-108.7364593
blackgram,295.5353511
chickpea,525.8799233
banana,534.6149435
cotton,985.8328063
pigeonpeas,-439.5639148
mango,320.2894045
banana,1279.267815
pigeonpeas,-310.4580979
cotton,1490.525058
cotton,-501.3624692
jute,-183.1233123
chickpea,103.9080735
lentil,251.6848181
papaya,666.2200608
mango,2229.320876
kidneybeans,792.3579029
mungbean,982.041373
cotton,380.8068451
banana,487.348302
maize,1143.438772
mango,324.5889032
lentil,988.1127444
mothbeans,1189.725412
mungbean,1549.879387
mothbeans,1648.79959
papaya,977.9888056
grapes,-117.9221263
lentil,92.97382269
jute,1519.262388
coconut,-358.3132074
kidneybeans,-68.22434185
kidneybeans,-531.3177812
grapes,182.1882646
banana,1041.690868
jute,275.7964733
maize,-460.8643752
mothbeans,941.3873289
mango,20.57054788
blackgram,194.3527038
pigeonpeas,75.64324066
cotton,302.4843493
lentil,536.6379937
kidneybeans,215.8194043
lentil,1704.062742
mango,1614.679166
kidneybeans,1124.163036
orange,-223.2496772
cotton,500.9565061
maize,-7.247057017
coffee,354.93206
grapes,1413.814519
muskmelon,464.473492
blackgram,914.6725494
mothbeans,591.223239
lentil,452.5476027
coffee,686.6538057
banana,616.7340419
mango,424.5491057
jute,828.960409
maize,-287.1041959
maize,314.965864
banana,1575.14296
blackgram,-131.9598038
mothbeans,11.4965058
papaya,1254.355762
coffee,150.1199086
banana,-409.6465945
mothbeans,-405.7828423
lentil,-164.6716242
coffee,-209.9567247
watermelon,521.5051361
coconut,1536.617698
jute,-225.8797426
mothbeans,601.4584379
cotton,162.6049783
coconut,678.4531936
pomegranate,422.248814
watermelon,1070.828125
pigeonpeas,-656.6481452
mango,1420.225432
coconut,-427.0317646
maize,-222.6465532
muskmelon,1885.590274
mothbeans,1405.307227
blackgram,205.7295281
watermelon,49.73746112
chickpea,585.5389366
mothbeans,-633.425083
banana,909.8852509
lentil,-563.4786024
orange,599.303236
coconut,-514.6420355
maize,210.6037903
blackgram,517.9965804
pomegranate,2365.896312
coffee,1089.788358
chickpea,287.4949273
pomegranate,557.4201763
maize,-487.159491
mungbean,488.0954936
rice,607.8501343
mango,-134.8358223
pigeonpeas,535.6973088
lentil,-250.4266356
mango,707.8679719
banana,-172.4395931
mango,434.449683
chickpea,-30.89697772
mango,-184.7589392
rice,403.9004935
mothbeans,1211.006691
banana,-130.5211482
maize,407.7723322
blackgram,-850.1346939
coffee,122.7605433
banana,164.3670643
mango,590.7794928
coconut,335.6468422
cotton,579.9189215
lentil,951.2816907
banana,230.8219416
papaya,1123.570805
lentil,75.61315202
muskmelon,690.5923692
coffee,-77.01676922
papaya,791.0802608
blackgram,390.0419247
kidneybeans,-870.3028946
grapes,1546.333903
muskmelon,517.2276737
blackgram,755.8118138
apple,-784.9095099
banana,566.8945375
grapes,412.1670836
mungbean,1646.582848
papaya,-188.9343003
blackgram,364.2499314
maize,1972.242485
chickpea,1619.893842
pomegranate,-122.8274068
mungbean,219.3305022
mungbean,534.168657
kidneybeans,-98.01709274
jute,1404.335048
blackgram,91.29192973
coconut,-71.93317124
coffee,-217.2331428
mango,460.8392287
pomegranate,-20.38636169
watermelon,1770.008377
mango,464.9040031
jute,-436.2586791
cotton,685.5887057
kidneybeans,1197.778585
coconut,-230.6330264
mungbean,-883.0670721
jute,-117.8225895
rice,-111.6253498
blackgram,1774.054224
banana,-5.369407405
rice,464.4276823
rice,127.681037
kidneybeans,330.5157972
kidneybeans,-206.9818236
banana,566.3163715
rice,966.4053005
pomegranate,-821.3396531
kidneybeans,-542.0440949
mungbean,715.2134061
maize,499.3873909
coffee,643.610313
grapes,642.3481063
coffee,240.0086762
coconut,-358.0286538
kidneybeans,282.5495178
mothbeans,855.7163659
coffee,1070.925375
orange,-362.6445706
lentil,674.9501037
maize,341.1925182
cotton,-550.473484
mothbeans,875.8110412
papaya,135.5276315
coffee,469.5166996
muskmelon,380.6010979
apple,1121.123203
rice,-660.9336932
pomegranate,-95.1065314
pomegranate,227.8970779
jute,-132.5401974
mothbeans,522.7658812
kidneybeans,1880.286865
watermelon,-47.81431434
orange,1091.893481
chickpea,556.2010542
maize,911.4658685
papaya,-185.742529
orange,302.0206637
grapes,-465.792974
coconut,717.1783612
pomegranate,324.8151472
jute,-515.2480026
coffee,697.9007758
kidneybeans,610.6988618
orange,1232.011502
apple,-749.3271398
coconut,844.7816996
watermelon,1098.175556
cotton,837.3699179
muskmelon,-108.6916476
coconut,-393.9278395
chickpea,888.1786924
cotton,217.9898429
cotton,-9.850086743
apple,228.9537209
mungbean,678.0321309
papaya,276.7279777
blackgram,1007.593246
watermelon,274.3397673
papaya,-26.35018035
rice,-225.7637598
cotton,1200.184635
mothbeans,644.19053
grapes,1000.205904
rice,564.2626138
coconut,51.56085567
mungbean,-374.4289801
apple,-271.3099036
watermelon,23.38607634
maize,446.1993608
mungbean,-22.85998962
cotton,836.208807
coffee,1055.615381
cotton,219.6331771
muskmelon,147.9210339
watermelon,64.08399257
rice,594.2976739
orange,1.315714329
apple,1975.883374
pigeonpeas,-27.71341946
jute,-909.5307248
chickpea,882.1578725
cotton,1036.35282
coconut,857.5957902
maize,1045.609531
watermelon,418.8259889
jute,318.0991187
coconut,-394.9582677
grapes,-610.8329919
grapes,-454.5238989
mothbeans,967.2811193
lentil,-1026.836172
cotton,586.2625746
rice,1956.354446
pomegranate,-225.9355607
chickpea,171.2638135
mothbeans,126.6745328
apple,1259.694309
cotton,256.2745591
mothbeans,411.5592057
mango,726.577533
chickpea,-253.4085183
papaya,1563.208457
jute,98.04884867
chickpea,1662.09071
pigeonpeas,691.0654858
coconut,1425.579464
papaya,1050.250902
blackgram,1089.053145
pomegranate,571.1059419
coconut,1933.778727
pomegranate,1390.605599
jute,1637.400731
maize,157.480701
pomegranate,-22.29616303
coffee,709.3018024
papaya,274.0288667
kidneybeans,-175.8095673
chickpea,-535.1232338
orange,-640.8455784
orange,-648.6292023
coffee,285.5240526
mango,1199.190894
orange,447.2853422
grapes,296.2924399
lentil,1113.336433
rice,2068.952057
muskmelon,1108.853965
coconut,1181.15712
lentil,734.6603284
orange,1924.723066
muskmelon,309.6139344
maize,354.117398
kidneybeans,-314.1098754
mungbean,-140.211023
blackgram,335.2592792
rice,532.517872
rice,1129.633193
pigeonpeas,343.9378768
blackgram,161.4652931
rice,1235.703345
chickpea,-95.83232322
coffee,-18.36370438
orange,1623.680482
chickpea,1269.630388
rice,428.4865474
kidneybeans,710.0929962
lentil,792.8604345
grapes,633.969296
pigeonpeas,-319.8175786
watermelon,527.7317889
coconut,-106.7271103
watermelon,-123.5582782
coffee,394.7884473
kidneybeans,685.3741535
kidneybeans,-795.4075841
lentil,1197.944124
maize,-283.2854383
pomegranate,49.98914589
papaya,989.2852876
mungbean,-282.5592723
jute,-94.69229201
watermelon,-233.5304683
jute,396.8063316
muskmelon,-389.8357716
pomegranate,-248.6136712
pigeonpeas,-221.5060824
blackgram,144.8672523
coffee,125.5230394
jute,622.4028627
pigeonpeas,560.5367214
pigeonpeas,-309.5742483
watermelon,-670.9467428
rice,318.0373967
pigeonpeas,795.1118217
coconut,-384.8819174
coffee,306.4778107
mango,1281.527714
muskmelon,-302.8173921
chickpea,-178.3419131
rice,763.5089648
mango,-429.5311953
grapes,832.1436897
watermelon,1466.862703
pomegranate,-458.1689741
cotton,154.0694873
watermelon,135.4586607
watermelon,-665.6794932
grapes,5.782729544
jute,-258.9073897
chickpea,-299.1140018
coconut,1159.93536
cotton,239.7667713
pomegranate,-830.7695662
mango,1451.415526
maize,144.4895216
rice,-250.6293803
kidneybeans,793.5470541
blackgram,1126.823182
orange,1232.86772
watermelon,1778.524403
watermelon,209.790925
coconut,446.4196234
kidneybeans,812.7117625
cotton,-52.72591072
apple,-230.3182607
coconut,322.3573864
coconut,-0.9263209586
grapes,370.7791667
mungbean,565.1085176
watermelon,1610.230554
pomegranate,573.1948559
watermelon,944.5241125
cotton,1262.532706
banana,0.4374027578
banana,254.0548036
muskmelon,103.8265906
blackgram,-861.591341
coffee,159.9919732
orange,-170.115113
jute,437.0869003
mothbeans,488.1097845
watermelon,455.1664387
lentil,634.7783902
chickpea,409.2176607
mango,528.978019
kidneybeans,1368.603876
muskmelon,607.6436936
grapes,-556.0193677
papaya,-525.8998862
watermelon,1160.796299
grapes,1660.983902
lentil,938.9528534
pigeonpeas,959.3848567
coconut,-323.1036135
blackgram,502.2604966
grapes,778.8110075
lentil,183.0247171
orange,-100.6230581
pigeonpeas,353.5689194
lentil,637.7483016
banana,1282.645572
maize,1730.113618
grapes,1385.010844
rice,110.8252233
blackgram,1350.546883
muskmelon,1601.282552
coffee,30.38777759
maize,767.9841252
chickpea,513.2040478
jute,-293.823725
orange,784.3178272
papaya,1984.03944
orange,222.3159313
watermelon,925.8502557
banana,387.822336
watermelon,934.8514558
pigeonpeas,93.83539376
mothbeans,83.453703
coconut,1145.462559
banana,151.8913828
maize,379.9397671
pomegranate,480.3768719
grapes,-117.4592794
maize,804.3451462
watermelon,-160.118082
orange,848.3292819
lentil,-240.1915799
blackgram,51.92166216
blackgram,-340.2911178
mungbean,499.2240372
apple,735.4620956
coconut,573.6874529
orange,-87.3481547
rice,505.2605337
grapes,-534.1498092
apple,971.2509721
mothbeans,551.5285074
muskmelon,492.2436577
mango,509.4038902
blackgram,782.3770018
rice,1315.756692
banana,-619.2461022
muskmelon,612.1913205
rice,310.3675953
apple,297.5507403
mungbean,1331.346924
rice,1792.288934
maize,-325.1096582
blackgram,248.5166996
banana,615.3921476
grapes,-200.0254415
pigeonpeas,-573.1528122
papaya,-724.5459722
coconut,1266.711394
jute,92.64871177
chickpea,181.1235497
rice,408.3844303
coffee,895.9100806
pigeonpeas,758.0983012
coconut,1358.044565
lentil,-365.34804
mungbean,-280.0338368
mango,839.6108497
watermelon,109.8706587
apple,312.8874224
grapes,-125.6569588
papaya,-33.0648824
pomegranate,1807.431155
jute,0.1027625549
jute,-200.7562266
mothbeans,612.2813455
coffee,2152.232938
chickpea,26.98204165
kidneybeans,1049.184987
rice,459.4212234
banana,1325.745097
orange,594.8241926
pigeonpeas,6.750181512
mango,-565.2865034
cotton,-380.0242282
mungbean,953.7459011
kidneybeans,-900.9963238
apple,-155.4044407
muskmelon,89.06219922
watermelon,602.2630108
maize,-122.9812246
pomegranate,2098.970815
cotton,1140.337429
maize,223.6247033
pigeonpeas,453.3664193
grapes,263.7542991
pomegranate,1508.293028
coffee,500.5955296
grapes,317.7201601
watermelon,503.4792126
papaya,1031.351801
cotton,-14.92567119
blackgram,354.6627229
pigeonpeas,-285.3523193
jute,-107.2993152
cotton,-316.6736014
mango,-67.15747145
apple,-121.4390095
cotton,1573.810097
coconut,-623.6826064
mungbean,763.6941014
kidneybeans,40.89087803
coconut,65.77394765
pomegranate,402.9316286
blackgram,322.6734893
apple,642.8262095
kidneybeans,447.4350775
pomegranate,1378.085374
coconut,1160.691809
apple,182.8186656
mango,-432.6389806
cotton,1.485107958
maize,849.5888314
banana,-48.01770388
cotton,-301.0214638
grapes,898.8536854
chickpea,979.8673586
orange,-1025.074415
pomegranate,97.65760229
blackgram,-46.85198978
mothbeans,886.3501526
watermelon,-585.4369276
coconut,805.234211
coffee,-406.8039601
rice,-187.752882
banana,205.003099
watermelon,813.8098586
grapes,253.1791959
mango,-70.03890421
coffee,201.5920948
mothbeans,118.8043061
kidneybeans,464.6784778
lentil,-911.0321975
mungbean,2201.5745
mungbean,368.2103949
grapes,-588.6073565
maize,-17.79194563
maize,-283.3231768
muskmelon,2005.917183
apple,1218.969602
maize,1994.516026
cotton,355.3022421
pigeonpeas,73.88877821
maize,605.4124807
cotton,1355.148191
mungbean,768.624292
pigeonpeas,228.4531566
banana,424.2398916
blackgram,1445.641481
orange,8.156038407
watermelon,1661.228556
pigeonpeas,-496.8208553
kidneybeans,72.55280014
chickpea,-76.0702942
mungbean,837.447602
banana,1612.143836
rice,881.1164846
coffee,137.4441259
papaya,982.3444646
coffee,1038.106801
rice,552.2141049
apple,-181.8575358
grapes,-213.3976268
mothbeans,1164.473482
mothbeans,2028.818321
jute,978.4788966
watermelon,1834.731814
pigeonpeas,1033.894054
blackgram,983.3221391
papaya,553.3633416
mothbeans,-161.3137868
pigeonpeas,-108.4874792
pomegranate,332.7770213
papaya,1669.284322
grapes,125.4632796
cotton,1357.921426
mothbeans,-396.7857771
jute,1162.180343
kidneybeans,1487.363742
grapes,479.1988315
papaya,1108.882087
grapes,1057.130429
grapes,759.2228267
mungbean,977.6577682
pigeonpeas,1472.001417
chickpea,1519.816353
mothbeans,473.6143583
blackgram,492.3101239
mango,-778.2374296
maize,748.7758366
banana,350.4455187
cotton,1412.095722
chickpea,381.5470781
pomegranate,-348.5712164
blackgram,-69.54218864
blackgram,774.8894741
watermelon,-277.8818947
kidneybeans,-176.3560022
muskmelon,-50.7514893
pomegranate,374.3823488
papaya,-340.3720924
coffee,1532.250517
muskmelon,-70.35210955
coconut,1604.28309
chickpea,-74.80333149
maize,-130.2416628
grapes,449.6339487
grapes,1010.705555
lentil,-109.7951396
chickpea,164.1430628
maize,-978.987442
watermelon,1185.064172
apple,134.4165653
watermelon,272.6334385
kidneybeans,766.5261803
maize,1376.881568
apple,636.2437075
blackgram,507.455633
rice,62.37629797
papaya,295.7677503
coffee,974.3003597
lentil,1287.709467
mango,1265.14935
pigeonpeas,-317.5235249
jute,313.7037578
chickpea,793.4691727
blackgram,491.9896842
coffee,1271.289214
apple,-680.9500619
papaya,1326.675809
mango,-197.6506113
mango,1251.389734
jute,365.8438109
kidneybeans,368.5955207
pomegranate,-765.1015672
lentil,-328.6287053
kidneybeans,-271.5590618
rice,878.151167
pigeonpeas,-17.83567666
chickpea,757.4503153
banana,1073.892856
grapes,1843.027713
coffee,1469.922758
banana,528.2558653
mothbeans,949.5587368
coffee,771.7411628
kidneybeans,162.0388937
mungbean,47.70847699
chickpea,-431.7098473
coffee,328.7170442
pomegranate,50.9104963
pigeonpeas,283.900849
coconut,1073.174052
papaya,639.3619987
orange,567.0855904
rice,1011.009149
pigeonpeas,-374.0119231
jute,927.1773256
orange,984.5371188
jute,120.6677603
lentil,505.2267564
banana,-531.2253555
coffee,34.04769874
mungbean,920.9429209
mungbean,1749.264788
maize,299.2458168
watermelon,369.5078529
apple,640.6962843
pigeonpeas,-262.7673469
papaya,1050.289955
kidneybeans,804.0591619
mango,1388.986832
coconut,1265.470852
grapes,2055.636842
mothbeans,464.9527646
banana,563.2172972
muskmelon,1805.319566
jute,1169.108747
orange,872.9062704
maize,13.44748199
grapes,455.6415179
rice,-217.7771603
kidneybeans,1027.827389
muskmelon,1211.299184
apple,-454.1654978
banana,480.7926831
chickpea,710.3586076
mango,-244.6490501
mango,174.2345963
banana,991.0056744
apple,149.7677604
jute,420.5786022
jute,1408.927338
grapes,-323.8747194
mango,-44.71577761
pomegranate,-181.3385324
banana,126.6659556
papaya,1051.277536
pigeonpeas,331.4604659
cotton,72.39352174
grapes,-7.926006087
orange,114.6143702
mango,-542.5969
orange,-29.84312954
rice,-584.0783905
blackgram,1172.246579
apple,-146.2274219
muskmelon,-615.3843476
coconut,1210.211444
pomegranate,64.69808186
maize,537.6249409
kidneybeans,856.8703351
kidneybeans,-261.6596411
cotton,180.270307
mango,-26.77531242
orange,999.8440686
jute,1166.133653
coffee,105.4055026
kidneybeans,196.6350958
blackgram,739.9214902
apple,485.9964438
muskmelon,-628.827264
watermelon,-335.7131641
coconut,804.8859604
banana,-1041.49928
grapes,-459.1163821
blackgram,-459.790957
lentil,1016.92383
maize,714.3400896
cotton,-121.3589021
maize,-26.85469905
blackgram,209.0453803
papaya,-375.4398071
coffee,346.6906612
mungbean,-688.4501159
banana,690.9443785
coffee,395.9270245
cotton,-777.1973298
rice,-607.1455598
apple,196.6737151
apple,393.7815473
pomegranate,645.0685669
orange,1010.209704
pomegranate,-120.9337398
mothbeans,1631.025994
watermelon,-13.89907917
muskmelon,83.30004737
kidneybeans,1232.85135
maize,458.3474895
coconut,-602.1980284
grapes,-42.14090214
mango,-495.6370487
jute,1068.885391
grapes,2178.32834
muskmelon,588.1815257
maize,487.1979153
blackgram,-506.2370801
chickpea,795.3745682
rice,157.6824956
banana,-523.7181819
lentil,673.1245169
orange,8.120689229
mungbean,-635.3453446
kidneybeans,-836.8111894
grapes,-390.8118533
pigeonpeas,2083.119479
mango,609.6185249
cotton,1426.469949
pigeonpeas,885.581966
banana,-525.4311455
maize,952.5841188
kidneybeans,-748.8469564
pomegranate,1200.157785
mungbean,77.29843514
mango,199.1223395
blackgram,-195.5318366
apple,329.2120455
maize,523.3848461
chickpea,857.2358556
orange,-2.79074807
muskmelon,-805.4673343
papaya,1173.50797
pomegranate,942.098865
coffee,80.81104512
maize,215.205165
orange,35.71279568
apple,94.02936844
mungbean,82.73697012
coconut,-461.1510259
apple,-23.86497717
rice,-261.4258333
kidneybeans,856.00093
grapes,365.9298516
pomegranate,736.0319098
banana,124.6019378
coconut,909.4996892
muskmelon,-475.8403086
banana,1381.194438
chickpea,53.98733293
maize,44.34560954
banana,2366.403562
pomegranate,164.0626391
chickpea,-361.5582535
pigeonpeas,101.0805416
muskmelon,1130.411002
kidneybeans,268.5575483
orange,480.3220583
rice,91.49902682
rice,1301.754736
mango,788.4366202
pomegranate,297.5781408
lentil,-805.4707429
lentil,870.7232935
cotton,1061.379907
cotton,1386.429696
watermelon,-218.8258939
coconut,-461.8173011
pomegranate,74.68691614
chickpea,115.7614901
cotton,694.4036734
coffee,1617.425157
orange,669.5114108
chickpea,503.8761446
mango,-518.1489762
muskmelon,186.628818
pigeonpeas,296.6049393
muskmelon,830.7944948
cotton,-268.9968844
apple,854.3410916
lentil,-158.7499617
blackgram,349.5542861
banana,554.7275814
lentil,552.8466525
apple,157.5601628
watermelon,2208.4774
muskmelon,313.6439496
watermelon,701.3067423
pomegranate,-338.1436382
grapes,-115.6491701
rice,-592.3668365
lentil,639.6102282
orange,-34.62443905
orange,-615.2292247
pomegranate,-451.1799823
grapes,320.096995
papaya,-606.2131487
grapes,-612.9666075
jute,-473.7788855
grapes,228.6182256
pomegranate,476.3705083
cotton,414.9115524
mungbean,501.3966432
mungbean,-511.1188761
lentil,-980.5608512
apple,867.9464432
muskmelon,141.0117492
chickpea,140.6518179
grapes,315.8775526
banana,248.5158862
blackgram,1095.97383
jute,1143.589251
jute,-207.1958287
mothbeans,1309.632734
pomegranate,1322.509182
orange,-426.943643
cotton,967.468863
lentil,535.5329327
jute,725.0603579
watermelon,120.4596746
cotton,458.0136159
grapes,-333.6287062
rice,-214.9836528
coconut,901.7046645
lentil,1255.58351
orange,-49.06327853
muskmelon,-30.01912342
cotton,121.0484896
